customer_id,recency_days,frequency,monetary,R_score,F_score,M_score,RFM_score,segment,city,city_tier
CUST01928,50,6,10876.84,5,5,5,15,Champions,Chennai,Tier 1
CUST01929,623,1,7712.4,1,2,5,8,Hibernating,Pune,Tier 1
CUST01930,346,4,5828.32,2,5,4,11,At Risk (High Value),Mumbai,Tier 1
CUST01931,418,1,1253.28,2,2,1,5,Lost,Kolkata,Tier 1
CUST01932,59,1,2213.98,5,2,2,9,New Customers,Kolkata,Tier 1
CUST01933,283,2,6500.8,3,4,4,11,Potential Loyalists,Kolkata,Tier 1
CUST01934,181,4,15957.149999999998,4,5,5,14,Champions,Kolkata,Tier 1
CUST01935,637,1,2814.51,1,2,3,6,Hibernating,Pune,Tier 1
CUST01936,103,1,249.57,4,2,1,7,New Customers,Lucknow,Tier 2
CUST01938,135,4,3345.76,4,5,3,12,Loyal Customers,Surat,Tier 2
CUST01939,531,2,1087.17,1,4,1,6,Hibernating,Chennai,Tier 1
CUST01940,703,1,246.81,1,2,1,4,Lost,Mumbai,Tier 1
CUST01941,228,2,3689.99,3,4,3,10,Potential Loyalists,Mumbai,Tier 1
CUST01942,414,1,1042.46,2,2,1,5,Lost,Bengaluru,Tier 1
CUST01943,208,4,14028.86,3,5,5,13,Potential Loyalists,Jaipur,Tier 2
CUST01944,239,5,16303.92,3,5,5,13,Potential Loyalists,Pune,Tier 1
CUST01945,1,2,3061.48,5,4,3,12,Loyal Customers,Lucknow,Tier 2
CUST01946,186,2,4463.030000000001,4,4,4,12,Champions,Chennai,Tier 1
CUST01947,276,3,5248.6,3,5,4,12,Potential Loyalists,Hyderabad,Tier 1
CUST01948,354,2,4605.27,2,4,4,10,At Risk (High Value),Delhi,Tier 1
CUST01949,415,4,8294.21,2,5,5,12,At Risk (High Value),Bengaluru,Tier 1
CUST01950,561,2,2152.33,1,4,2,7,Hibernating,Hyderabad,Tier 1
CUST01951,158,2,3761.38,4,4,3,11,Loyal Customers,Mumbai,Tier 1
CUST01952,53,1,864.69,5,2,1,8,New Customers,Delhi,Tier 1
CUST01953,574,2,3943.96,1,4,3,8,Hibernating,Kolkata,Tier 1
CUST01954,39,6,7010.209999999999,5,5,5,15,Champions,Ahmedabad,Tier 1
CUST01955,158,3,8113.69,4,5,5,14,Champions,Dehradun,Tier 3
CUST01956,77,2,1621.26,5,4,2,11,Loyal Customers,Vadodara,Tier 2
CUST01957,484,1,2777.06,2,2,3,7,Hibernating,Pune,Tier 1
CUST01958,131,3,6533.29,4,5,4,13,Champions,Hyderabad,Tier 1
CUST01959,464,3,8110.95,2,5,5,12,At Risk (High Value),Kolkata,Tier 1
CUST01960,534,1,3680.42,1,2,3,6,Hibernating,Jaipur,Tier 2
CUST01962,603,2,4285.889999999999,1,4,4,9,At Risk (High Value),Hyderabad,Tier 1
CUST01963,146,4,6444.13,4,5,4,13,Champions,Nagpur,Tier 2
CUST01964,18,3,8768.39,5,5,5,15,Champions,Hyderabad,Tier 1
CUST01966,85,2,1496.36,4,4,2,10,Loyal Customers,Kolkata,Tier 1
CUST01967,449,1,2609.72,2,2,3,7,Hibernating,Delhi,Tier 1
CUST01968,284,1,1872.94,3,2,2,7,Need Attention,Bengaluru,Tier 1
CUST01969,462,1,454.82,2,2,1,5,Lost,Bengaluru,Tier 1
CUST01970,668,1,3463.75,1,2,3,6,Hibernating,Mumbai,Tier 1
CUST01971,264,1,960.51,3,2,1,6,Need Attention,Mumbai,Tier 1
CUST01972,579,2,3744.1400000000003,1,4,3,8,Hibernating,Surat,Tier 2
CUST01974,15,2,1879.69,5,4,2,11,Loyal Customers,Chennai,Tier 1
CUST01975,52,2,1410.23,5,4,2,11,Loyal Customers,Bengaluru,Tier 1
CUST01976,415,2,1468.87,2,4,2,8,Hibernating,Kanpur,Tier 2
CUST01977,601,1,1584.9,1,2,2,5,Lost,Bengaluru,Tier 1
CUST01978,14,4,6601.33,5,5,4,14,Champions,Hyderabad,Tier 1
CUST01979,109,1,794.7,4,2,1,7,New Customers,Indore,Tier 2
CUST01980,583,2,6410.08,1,4,4,9,At Risk (High Value),Nagpur,Tier 2
CUST01981,596,1,1435.47,1,2,2,5,Lost,Delhi,Tier 1
CUST01982,488,1,656.27,2,2,1,5,Lost,Lucknow,Tier 2
CUST01983,681,1,693.43,1,2,1,4,Lost,Hyderabad,Tier 1
CUST01984,419,3,7395.6900000000005,2,5,5,12,At Risk (High Value),Chennai,Tier 1
CUST01985,39,3,8199.86,5,5,5,15,Champions,Delhi,Tier 1
CUST01986,462,2,1170.21,2,4,1,7,Hibernating,Mumbai,Tier 1
CUST01987,40,4,6832.9,5,5,5,15,Champions,Ahmedabad,Tier 1
CUST01988,446,1,2425.92,2,2,2,6,Lost,Chennai,Tier 1
CUST01990,327,1,401.04,3,2,1,6,Need Attention,Ahmedabad,Tier 1
CUST01991,730,1,1709.37,1,2,2,5,Lost,Jaipur,Tier 2
CUST01992,452,2,713.9100000000001,2,4,1,7,Hibernating,Delhi,Tier 1
CUST01993,19,1,358.82,5,2,1,8,New Customers,Kolkata,Tier 1
CUST01994,711,1,1185.58,1,2,1,4,Lost,Delhi,Tier 1
CUST01995,182,5,7925.679999999999,4,5,5,14,Champions,Ahmedabad,Tier 1
CUST01996,109,1,2767.36,4,2,3,9,New Customers,Pune,Tier 1
CUST01998,174,1,2349.84,4,2,2,8,New Customers,Mumbai,Tier 1
CUST01999,331,1,1601.61,3,2,2,7,Need Attention,Mumbai,Tier 1
CUST02000,487,1,4699.22,2,2,4,8,Hibernating,Bengaluru,Tier 1
CUST02001,420,1,986.58,2,2,1,5,Lost,Bengaluru,Tier 1
CUST02002,214,2,7350.63,3,4,5,12,Potential Loyalists,Delhi,Tier 1
CUST02003,327,1,1210.22,3,2,1,6,Need Attention,Visakhapatnam,Tier 2
CUST02004,326,1,2801.88,3,2,3,8,Need Attention,Delhi,Tier 1
CUST02005,2,6,15181.640000000001,5,5,5,15,Champions,Bengaluru,Tier 1
CUST02006,32,2,4849.94,5,4,4,13,Champions,Ahmedabad,Tier 1
CUST02007,90,4,4171.799999999999,4,5,3,12,Loyal Customers,Hyderabad,Tier 1
CUST02010,582,3,7751.360000000001,1,5,5,11,At Risk (High Value),Chennai,Tier 1
CUST02011,611,1,350.06,1,2,1,4,Lost,Mumbai,Tier 1
CUST02012,568,1,1258.08,1,2,1,4,Lost,Mumbai,Tier 1
CUST02013,492,3,7815.040000000001,1,5,5,11,At Risk (High Value),Visakhapatnam,Tier 2
CUST02014,65,2,5080.59,5,4,4,13,Champions,Delhi,Tier 1
CUST02015,14,2,4571.34,5,4,4,13,Champions,Chennai,Tier 1
CUST02016,522,1,1597.69,1,2,2,5,Lost,Hyderabad,Tier 1
CUST02017,211,2,5592.6900000000005,3,4,4,11,Potential Loyalists,Bengaluru,Tier 1
CUST02018,135,1,1724.16,4,2,2,8,New Customers,Coimbatore,Tier 2
CUST02019,54,2,7266.49,5,4,5,14,Champions,Mumbai,Tier 1
CUST02020,414,1,587.33,2,2,1,5,Lost,Pune,Tier 1
CUST02021,594,1,709.13,1,2,1,4,Lost,Guwahati,Tier 3
CUST02022,48,4,7333.87,5,5,5,15,Champions,Kolkata,Tier 1
CUST02023,32,2,2666.32,5,4,3,12,Loyal Customers,Vadodara,Tier 2
CUST02024,351,4,4105.64,2,5,3,10,Hibernating,Mumbai,Tier 1
CUST02025,264,1,542.54,3,2,1,6,Need Attention,Hyderabad,Tier 1
CUST02026,73,1,3029.45,5,2,3,10,New Customers,Bengaluru,Tier 1
CUST02027,449,1,2807.57,2,2,3,7,Hibernating,Ahmedabad,Tier 1
CUST02028,423,1,1014.7,2,2,1,5,Lost,Jodhpur,Tier 3
CUST02029,467,1,154.87,2,2,1,5,Lost,Bengaluru,Tier 1
CUST02031,168,2,3631.48,4,4,3,11,Loyal Customers,Delhi,Tier 1
CUST02032,120,3,5749.4800000000005,4,5,4,13,Champions,Kolkata,Tier 1
CUST02033,652,2,8574.26,1,4,5,10,At Risk (High Value),Hyderabad,Tier 1
CUST02034,251,5,12376.74,3,5,5,13,Potential Loyalists,Raipur,Tier 3
CUST02035,446,1,3275.92,2,2,3,7,Hibernating,Kolkata,Tier 1
CUST02036,385,2,5662.29,2,4,4,10,At Risk (High Value),Bengaluru,Tier 1
CUST02037,235,1,1299.25,3,2,1,6,Need Attention,Mumbai,Tier 1
CUST02038,34,2,4522.39,5,4,4,13,Champions,Delhi,Tier 1
CUST02039,7,5,12591.66,5,5,5,15,Champions,Delhi,Tier 1
CUST02041,143,5,5455.32,4,5,4,13,Champions,Nagpur,Tier 2
CUST02042,316,4,5444.74,3,5,4,12,Potential Loyalists,Kolkata,Tier 1
CUST02043,68,1,3324.3,5,2,3,10,New Customers,Chennai,Tier 1
CUST02044,546,2,4945.03,1,4,4,9,At Risk (High Value),Mumbai,Tier 1
CUST02045,320,1,1231.78,3,2,1,6,Need Attention,Indore,Tier 2
CUST02046,24,6,16924.73,5,5,5,15,Champions,Ahmedabad,Tier 1
CUST02047,629,1,180.68,1,2,1,4,Lost,Mumbai,Tier 1
CUST02048,41,3,11913.81,5,5,5,15,Champions,Pune,Tier 1
CUST02050,36,3,4778.16,5,5,4,14,Champions,Mumbai,Tier 1
CUST02051,520,2,728.59,1,4,1,6,Hibernating,Hyderabad,Tier 1
CUST02052,1,2,3905.1899999999996,5,4,3,12,Loyal Customers,Chennai,Tier 1
CUST02053,204,3,7634.4400000000005,3,5,5,13,Potential Loyalists,Delhi,Tier 1
CUST02054,237,1,906.89,3,2,1,6,Need Attention,Kanpur,Tier 2
CUST02055,1,5,14630.449999999999,5,5,5,15,Champions,Nagpur,Tier 2
CUST02057,253,2,2401.38,3,4,2,9,Potential Loyalists,Hyderabad,Tier 1
CUST02058,482,1,1609.85,2,2,2,6,Lost,Hyderabad,Tier 1
CUST02059,618,1,3725.24,1,2,3,6,Hibernating,Pune,Tier 1
CUST02060,23,2,1630.07,5,4,2,11,Loyal Customers,Chennai,Tier 1
CUST02061,161,1,582.61,4,2,1,7,New Customers,Mumbai,Tier 1
CUST02062,58,1,2285.34,5,2,2,9,New Customers,Chennai,Tier 1
CUST02063,73,2,4025.05,5,4,3,12,Loyal Customers,Lucknow,Tier 2
CUST02064,515,1,332.29,1,2,1,4,Lost,Hyderabad,Tier 1
CUST02065,261,2,2448.58,3,4,2,9,Potential Loyalists,Mumbai,Tier 1
CUST02066,188,2,4523.91,4,4,4,12,Champions,Jaipur,Tier 2
CUST02067,340,1,938.91,2,2,1,5,Lost,Delhi,Tier 1
CUST02069,1,4,9184.55,5,5,5,15,Champions,Delhi,Tier 1
CUST02070,19,3,5760.25,5,5,4,14,Champions,Bengaluru,Tier 1
CUST02071,59,4,9518.05,5,5,5,15,Champions,Ahmedabad,Tier 1
CUST02072,214,2,6203.299999999999,3,4,4,11,Potential Loyalists,Chennai,Tier 1
CUST02073,710,1,2311.53,1,2,2,5,Lost,Delhi,Tier 1
CUST02074,610,2,7188.72,1,4,5,10,At Risk (High Value),Bhopal,Tier 2
CUST02075,537,4,11464.0,1,5,5,11,At Risk (High Value),Bhopal,Tier 2
CUST02076,220,2,3532.74,3,4,3,10,Potential Loyalists,Indore,Tier 2
CUST02077,215,2,5011.650000000001,3,4,4,11,Potential Loyalists,Delhi,Tier 1
CUST02078,272,1,2711.77,3,2,3,8,Need Attention,Hyderabad,Tier 1
CUST02079,20,2,4307.81,5,4,4,13,Champions,Amritsar,Tier 3
CUST02080,146,2,4272.67,4,4,4,12,Champions,Jaipur,Tier 2
CUST02081,529,1,6276.44,1,2,4,7,Hibernating,Mumbai,Tier 1
CUST02082,248,2,1173.51,3,4,1,8,Potential Loyalists,Mumbai,Tier 1
CUST02083,161,2,4747.870000000001,4,4,4,12,Champions,Hyderabad,Tier 1
CUST02084,179,2,2038.02,4,4,2,10,Loyal Customers,Visakhapatnam,Tier 2
CUST02086,375,3,4147.4400000000005,2,5,3,10,Hibernating,Chennai,Tier 1
CUST02087,215,1,783.48,3,2,1,6,Need Attention,Mumbai,Tier 1
CUST02088,267,1,5210.3,3,2,4,9,Need Attention,Pune,Tier 1
CUST02089,66,3,8503.9,5,5,5,15,Champions,Surat,Tier 2
CUST02090,434,3,4141.0599999999995,2,5,3,10,Hibernating,Hyderabad,Tier 1
CUST02091,465,1,5131.48,2,2,4,8,Hibernating,Jaipur,Tier 2
CUST02092,46,1,2995.6,5,2,3,10,New Customers,Ranchi,Tier 3
CUST02093,168,2,1717.3799999999999,4,4,2,10,Loyal Customers,Delhi,Tier 1
CUST02094,33,1,2413.96,5,2,2,9,New Customers,Chennai,Tier 1
CUST02095,564,2,2943.9700000000003,1,4,3,8,Hibernating,Bengaluru,Tier 1
CUST02096,453,3,4731.59,2,5,4,11,At Risk (High Value),Lucknow,Tier 2
CUST02097,616,1,1004.48,1,2,1,4,Lost,Kolkata,Tier 1
CUST02098,393,1,5089.08,2,2,4,8,Hibernating,Kolkata,Tier 1
CUST02100,27,2,4161.65,5,4,3,12,Loyal Customers,Hyderabad,Tier 1
CUST02101,295,2,1938.05,3,4,2,9,Potential Loyalists,Visakhapatnam,Tier 2
CUST02102,389,1,2173.85,2,2,2,6,Lost,Chennai,Tier 1
CUST02104,207,1,1289.69,3,2,1,6,Need Attention,Pune,Tier 1
CUST02105,393,3,7740.0599999999995,2,5,5,12,At Risk (High Value),Lucknow,Tier 2
CUST02106,561,2,2287.68,1,4,2,7,Hibernating,Bengaluru,Tier 1
CUST02107,201,4,8220.59,3,5,5,13,Potential Loyalists,Indore,Tier 2
CUST02109,35,3,8924.66,5,5,5,15,Champions,Bengaluru,Tier 1
CUST02110,70,1,3093.7,5,2,3,10,New Customers,Jodhpur,Tier 3
CUST02112,616,2,5034.62,1,4,4,9,At Risk (High Value),Delhi,Tier 1
CUST02113,518,1,659.29,1,2,1,4,Lost,Delhi,Tier 1
CUST02114,422,3,15376.25,2,5,5,12,At Risk (High Value),Coimbatore,Tier 2
CUST02115,284,2,4850.84,3,4,4,11,Potential Loyalists,Pune,Tier 1
CUST02116,129,2,2437.97,4,4,2,10,Loyal Customers,Delhi,Tier 1
CUST02117,382,3,6660.51,2,5,4,11,At Risk (High Value),Hyderabad,Tier 1
CUST02118,466,4,16855.9,2,5,5,12,At Risk (High Value),Kolkata,Tier 1
CUST02121,227,4,10660.7,3,5,5,13,Potential Loyalists,Lucknow,Tier 2
CUST02122,57,2,2392.39,5,4,2,11,Loyal Customers,Chennai,Tier 1
CUST02123,18,5,18364.96,5,5,5,15,Champions,Ranchi,Tier 3
CUST02124,390,2,5453.5,2,4,4,10,At Risk (High Value),Hyderabad,Tier 1
CUST02125,534,4,6863.47,1,5,5,11,At Risk (High Value),Jodhpur,Tier 3
CUST02126,18,2,4243.95,5,4,3,12,Loyal Customers,Pune,Tier 1
CUST02127,520,4,6992.49,1,5,5,11,At Risk (High Value),Kolkata,Tier 1
CUST02128,312,6,15639.470000000001,3,5,5,13,Potential Loyalists,Delhi,Tier 1
CUST02129,262,3,2522.31,3,5,2,10,Potential Loyalists,Bhopal,Tier 2
CUST02131,322,1,2174.65,3,2,2,7,Need Attention,Delhi,Tier 1
CUST02133,81,1,3871.48,4,2,3,9,New Customers,Kolkata,Tier 1
CUST02134,330,1,399.32,3,2,1,6,Need Attention,Chennai,Tier 1
CUST02135,432,2,8369.5,2,4,5,11,At Risk (High Value),Ahmedabad,Tier 1
CUST02136,504,2,5849.26,1,4,4,9,At Risk (High Value),Coimbatore,Tier 2
CUST02137,244,1,2136.08,3,2,2,7,Need Attention,Mumbai,Tier 1
CUST02138,149,3,7128.0599999999995,4,5,5,14,Champions,Ahmedabad,Tier 1
CUST02139,556,1,2978.75,1,2,3,6,Hibernating,Delhi,Tier 1
CUST02140,646,1,780.48,1,2,1,4,Lost,Indore,Tier 2
CUST02141,213,1,461.77,3,2,1,6,Need Attention,Surat,Tier 2
CUST02142,465,3,4168.33,2,5,3,10,Hibernating,Chennai,Tier 1
CUST02144,435,2,1746.17,2,4,2,8,Hibernating,Bengaluru,Tier 1
CUST02145,686,1,717.51,1,2,1,4,Lost,Chennai,Tier 1
CUST02146,556,2,2340.02,1,4,2,7,Hibernating,Surat,Tier 2
CUST02148,572,1,8086.95,1,2,5,8,Hibernating,Bengaluru,Tier 1
CUST02149,9,1,1316.1,5,2,2,9,New Customers,Chennai,Tier 1
CUST02150,482,4,4310.91,2,5,4,11,At Risk (High Value),Surat,Tier 2
CUST02151,11,4,6334.26,5,5,4,14,Champions,Bengaluru,Tier 1
CUST02152,480,1,1082.43,2,2,1,5,Lost,Delhi,Tier 1
CUST02154,120,3,4072.56,4,5,3,12,Loyal Customers,Surat,Tier 2
CUST02155,420,1,5678.82,2,2,4,8,Hibernating,Mumbai,Tier 1
CUST02156,568,1,901.01,1,2,1,4,Lost,Delhi,Tier 1
CUST02157,388,4,3091.65,2,5,3,10,Hibernating,Delhi,Tier 1
CUST02158,15,2,2520.0,5,4,2,11,Loyal Customers,Bengaluru,Tier 1
CUST02159,8,2,2725.2799999999997,5,4,3,12,Loyal Customers,Hyderabad,Tier 1
CUST02160,70,5,10421.68,5,5,5,15,Champions,Ahmedabad,Tier 1
CUST02161,631,4,14890.1,1,5,5,11,At Risk (High Value),Pune,Tier 1
CUST02162,282,2,5579.9400000000005,3,4,4,11,Potential Loyalists,Kolkata,Tier 1
CUST02163,35,3,7572.87,5,5,5,15,Champions,Bengaluru,Tier 1
CUST02164,399,1,557.43,2,2,1,5,Lost,Nagpur,Tier 2
CUST02165,386,1,237.56,2,2,1,5,Lost,Chennai,Tier 1
CUST02166,90,1,2169.68,4,2,2,8,New Customers,Mysuru,Tier 3
CUST02167,267,1,1516.48,3,2,2,7,Need Attention,Kolkata,Tier 1
CUST02168,203,1,3455.4,3,2,3,8,Need Attention,Mumbai,Tier 1
CUST02170,118,3,3895.49,4,5,3,12,Loyal Customers,Bengaluru,Tier 1
CUST02171,72,3,10794.8,5,5,5,15,Champions,Pune,Tier 1
CUST02172,175,3,4121.29,4,5,3,12,Loyal Customers,Mumbai,Tier 1
CUST02173,558,1,444.34,1,2,1,4,Lost,Delhi,Tier 1
CUST02174,411,4,12087.05,2,5,5,12,At Risk (High Value),Indore,Tier 2
CUST02175,196,4,8235.76,4,5,5,14,Champions,Delhi,Tier 1
CUST02176,533,1,1203.05,1,2,1,4,Lost,Nagpur,Tier 2
CUST02177,527,1,292.77,1,2,1,4,Lost,Bengaluru,Tier 1
CUST02179,40,3,5703.49,5,5,4,14,Champions,Pune,Tier 1
CUST02180,79,1,3936.6,4,2,3,9,New Customers,Chennai,Tier 1
CUST02181,149,3,4858.8099999999995,4,5,4,13,Champions,Bengaluru,Tier 1
CUST02182,538,2,4627.77,1,4,4,9,At Risk (High Value),Delhi,Tier 1
CUST02183,72,2,5077.05,5,4,4,13,Champions,Mumbai,Tier 1
CUST02184,18,1,300.27,5,2,1,8,New Customers,Bengaluru,Tier 1
CUST02185,285,4,7815.46,3,5,5,13,Potential Loyalists,Pune,Tier 1
CUST02186,85,6,13759.33,4,5,5,14,Champions,Vadodara,Tier 2
CUST02187,282,2,3844.6899999999996,3,4,3,10,Potential Loyalists,Indore,Tier 2
CUST02188,506,1,5951.07,1,2,4,7,Hibernating,Jaipur,Tier 2
CUST02189,354,1,238.38,2,2,1,5,Lost,Lucknow,Tier 2
CUST02190,648,3,5802.6,1,5,4,10,At Risk (High Value),Pune,Tier 1
CUST02191,548,2,2522.4700000000003,1,4,2,7,Hibernating,Bengaluru,Tier 1
CUST02192,364,1,728.22,2,2,1,5,Lost,Visakhapatnam,Tier 2
CUST02194,691,1,3649.94,1,2,3,6,Hibernating,Kolkata,Tier 1
CUST02195,71,1,187.35,5,2,1,8,New Customers,Mumbai,Tier 1
CUST02196,89,2,4275.389999999999,4,4,4,12,Champions,Hyderabad,Tier 1
CUST02197,427,5,9285.98,2,5,5,12,At Risk (High Value),Hyderabad,Tier 1
CUST02198,699,1,2277.94,1,2,2,5,Lost,Indore,Tier 2
CUST02199,525,1,4410.09,1,2,4,7,Hibernating,Chennai,Tier 1
CUST02201,624,1,3975.22,1,2,3,6,Hibernating,Mysuru,Tier 3
CUST02202,225,3,9845.66,3,5,5,13,Potential Loyalists,Mumbai,Tier 1
CUST02203,212,5,8972.97,3,5,5,13,Potential Loyalists,Hyderabad,Tier 1
CUST02204,495,2,2335.99,1,4,2,7,Hibernating,Mumbai,Tier 1
CUST02205,16,2,5302.33,5,4,4,13,Champions,Ahmedabad,Tier 1
CUST02206,121,3,6736.7,4,5,4,13,Champions,Visakhapatnam,Tier 2
CUST02207,571,4,4377.799999999999,1,5,4,10,At Risk (High Value),Bengaluru,Tier 1
CUST02208,96,1,2085.87,4,2,2,8,New Customers,Indore,Tier 2
CUST02209,46,3,3894.96,5,5,3,13,Loyal Customers,Bengaluru,Tier 1
CUST02210,598,2,8838.060000000001,1,4,5,10,At Risk (High Value),Visakhapatnam,Tier 2
CUST02211,477,2,3510.0099999999998,2,4,3,9,Hibernating,Ahmedabad,Tier 1
CUST02213,441,2,8049.5599999999995,2,4,5,11,At Risk (High Value),Mumbai,Tier 1
CUST02215,217,1,787.32,3,2,1,6,Need Attention,Ahmedabad,Tier 1
CUST02216,262,2,7290.33,3,4,5,12,Potential Loyalists,Bengaluru,Tier 1
CUST02217,13,3,4492.58,5,5,4,14,Champions,Surat,Tier 2
CUST02218,8,1,151.38,5,2,1,8,New Customers,Bengaluru,Tier 1
CUST02219,24,2,4291.5599999999995,5,4,4,13,Champions,Indore,Tier 2
CUST02220,443,6,16002.49,2,5,5,12,At Risk (High Value),Mumbai,Tier 1
CUST02221,216,5,19500.12,3,5,5,13,Potential Loyalists,Pune,Tier 1
CUST02222,111,2,1575.53,4,4,2,10,Loyal Customers,Chennai,Tier 1
CUST02223,228,1,562.6,3,2,1,6,Need Attention,Mumbai,Tier 1
CUST02224,272,3,3076.49,3,5,3,11,Potential Loyalists,Delhi,Tier 1
CUST02225,105,4,7457.85,4,5,5,14,Champions,Mumbai,Tier 1
CUST02227,432,1,1298.95,2,2,1,5,Lost,Bengaluru,Tier 1
CUST02228,97,3,4719.97,4,5,4,13,Champions,Kolkata,Tier 1
CUST02229,695,1,3602.73,1,2,3,6,Hibernating,Bengaluru,Tier 1
CUST02230,254,2,1491.92,3,4,2,9,Potential Loyalists,Bengaluru,Tier 1
CUST02231,643,1,1224.93,1,2,1,4,Lost,Ahmedabad,Tier 1
CUST02232,582,2,1380.68,1,4,2,7,Hibernating,Mumbai,Tier 1
CUST02233,601,3,6896.95,1,5,5,11,At Risk (High Value),Coimbatore,Tier 2
CUST02234,104,6,8540.990000000002,4,5,5,14,Champions,Nagpur,Tier 2
CUST02235,609,1,1105.56,1,2,1,4,Lost,Pune,Tier 1
CUST02236,53,8,14089.56,5,5,5,15,Champions,Kolkata,Tier 1
CUST02238,119,4,3137.28,4,5,3,12,Loyal Customers,Delhi,Tier 1
CUST02239,8,5,3884.27,5,5,3,13,Loyal Customers,Mumbai,Tier 1
CUST02240,104,4,7219.780000000001,4,5,5,14,Champions,Delhi,Tier 1
CUST02241,244,5,11566.81,3,5,5,13,Potential Loyalists,Lucknow,Tier 2
CUST02243,367,3,5580.6,2,5,4,11,At Risk (High Value),Kolkata,Tier 1
CUST02245,369,3,3061.37,2,5,3,10,Hibernating,Indore,Tier 2
CUST02246,477,5,5642.07,2,5,4,11,At Risk (High Value),Chennai,Tier 1
CUST02247,32,3,5243.969999999999,5,5,4,14,Champions,Mumbai,Tier 1
CUST02248,351,1,7175.37,2,2,5,9,Hibernating,Surat,Tier 2
CUST02249,445,4,9658.2,2,5,5,12,At Risk (High Value),Kolkata,Tier 1
CUST02250,547,1,1927.05,1,2,2,5,Lost,Mumbai,Tier 1
CUST02252,427,3,11349.19,2,5,5,12,At Risk (High Value),Visakhapatnam,Tier 2
CUST02253,97,1,1895.01,4,2,2,8,New Customers,Pune,Tier 1
CUST02254,88,2,1242.55,4,4,1,9,Loyal Customers,Surat,Tier 2
CUST02255,597,1,1496.58,1,2,2,5,Lost,Bhopal,Tier 2
CUST02257,112,4,5488.360000000001,4,5,4,13,Champions,Chennai,Tier 1
CUST02258,61,1,1989.84,5,2,2,9,New Customers,Hyderabad,Tier 1
CUST02260,91,3,2555.15,4,5,2,11,Loyal Customers,Hyderabad,Tier 1
CUST02261,634,1,1820.58,1,2,2,5,Lost,Jaipur,Tier 2
CUST02262,84,2,1879.87,4,4,2,10,Loyal Customers,Kolkata,Tier 1
CUST02263,180,2,4935.9,4,4,4,12,Champions,Coimbatore,Tier 2
CUST02264,67,1,1940.79,5,2,2,9,New Customers,Hyderabad,Tier 1
CUST02265,399,5,3996.04,2,5,3,10,Hibernating,Kolkata,Tier 1
CUST02266,355,4,8052.11,2,5,5,12,At Risk (High Value),Kolkata,Tier 1
CUST02267,607,1,509.02,1,2,1,4,Lost,Kolkata,Tier 1
CUST02268,36,2,3445.19,5,4,3,12,Loyal Customers,Pune,Tier 1
CUST02269,474,3,3589.47,2,5,3,10,Hibernating,Delhi,Tier 1
CUST02270,20,3,6663.13,5,5,4,14,Champions,Chennai,Tier 1
CUST02271,124,2,3886.8499999999995,4,4,3,11,Loyal Customers,Mumbai,Tier 1
CUST02272,172,4,6106.16,4,5,4,13,Champions,Hyderabad,Tier 1
CUST02276,312,4,7584.95,3,5,5,13,Potential Loyalists,Kolkata,Tier 1
CUST02277,423,1,3208.8,2,2,3,7,Hibernating,Ahmedabad,Tier 1
CUST02278,15,5,10196.960000000001,5,5,5,15,Champions,Chennai,Tier 1
CUST02279,135,2,3506.2799999999997,4,4,3,11,Loyal Customers,Kolkata,Tier 1
CUST02280,67,2,3061.67,5,4,3,12,Loyal Customers,Mumbai,Tier 1
CUST02281,388,1,2670.52,2,2,3,7,Hibernating,Bengaluru,Tier 1
CUST02283,504,4,8132.19,1,5,5,11,At Risk (High Value),Chennai,Tier 1
CUST02284,72,1,4336.78,5,2,4,11,New Customers,Mumbai,Tier 1
CUST02285,304,3,3508.37,3,5,3,11,Potential Loyalists,Delhi,Tier 1
CUST02286,116,2,1281.3600000000001,4,4,1,9,Loyal Customers,Bengaluru,Tier 1
CUST02287,608,1,901.03,1,2,1,4,Lost,Raipur,Tier 3
CUST02289,214,1,1079.64,3,2,1,6,Need Attention,Chennai,Tier 1
CUST02290,4,2,5857.99,5,4,4,13,Champions,Delhi,Tier 1
CUST02291,154,2,6529.94,4,4,4,12,Champions,Kolkata,Tier 1
CUST02292,483,2,1629.37,2,4,2,8,Hibernating,Bengaluru,Tier 1
CUST02293,86,2,3891.85,4,4,3,11,Loyal Customers,Delhi,Tier 1
CUST02294,242,3,5388.049999999999,3,5,4,12,Potential Loyalists,Chennai,Tier 1
CUST02295,365,1,1125.88,2,2,1,5,Lost,Mumbai,Tier 1
CUST02296,108,4,14139.380000000001,4,5,5,14,Champions,Mumbai,Tier 1
CUST02297,153,3,3991.63,4,5,3,12,Loyal Customers,Delhi,Tier 1
CUST02298,62,3,9682.73,5,5,5,15,Champions,Mumbai,Tier 1
CUST02300,12,5,8811.85,5,5,5,15,Champions,Bengaluru,Tier 1
CUST02301,632,1,2405.33,1,2,2,5,Lost,Lucknow,Tier 2
CUST02302,347,1,2321.62,2,2,2,6,Lost,Kolkata,Tier 1
CUST02303,212,4,9312.41,3,5,5,13,Potential Loyalists,Chennai,Tier 1
CUST02304,408,2,1567.26,2,4,2,8,Hibernating,Bengaluru,Tier 1
CUST02305,61,2,5673.52,5,4,4,13,Champions,Vadodara,Tier 2
CUST02306,438,1,4340.74,2,2,4,8,Hibernating,Hyderabad,Tier 1
CUST02309,127,3,5591.09,4,5,4,13,Champions,Mumbai,Tier 1
